trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type
T4TOR0227,555.0,555.0,10,3,0
T4TOR0527,555.0,555.0,10,3,0
T4TOR1427,555.0,555.0,10,3,0
T4TOR1727,555.0,555.0,10,2,0
T4TOR1827,555.0,555.0,10,2,0
T4ANA0123,560.0,560.0,10,12,0
T4ANA0223,560.0,560.0,10,12,0
T4ANA0523,560.0,560.0,10,12,0
T4ANA1423,560.0,560.0,10,12,0
T4ANA1723,560.0,560.0,10,12,0
T4ANA1823,560.0,560.0,10,12,0
T4TOR0128,563.0,563.0,10,3,0
T4TOR0228,563.0,563.0,10,3,0
T4TOR0313,563.0,563.0,10,3,0
T4TOR0413,563.0,563.0,10,3,0
T4TOR0528,563.0,563.0,10,3,0
T4TOR0613,563.0,563.0,10,3,0
T4TOR1428,563.0,563.0,10,3,0
T4TOR1513,563.0,563.0,10,3,0
T4TOR1613,563.0,563.0,10,3,0
T4TOR1728,563.0,563.0,10,2,0
T4TOR1828,563.0,563.0,10,2,0
T4TOR1913,563.0,563.0,10,2,0
T4ANA0124,568.0,568.0,10,12,0
T4ANA0224,568.0,568.0,10,12,0
T4ANA0524,568.0,568.0,10,12,0
T4ANA1424,568.0,568.0,10,12,0
T4ANA1724,568.0,568.0,10,12,0
T4ANA1824,568.0,568.0,10,12,0
T4TOR0129,571.0,571.0,10,3,0
T4TOR0229,571.0,571.0,10,3,0
T4TOR0529,571.0,571.0,10,3,0
T4TOR1429,571.0,571.0,10,3,0
T4TOR1729,571.0,571.0,10,2,0
T4TOR1829,571.0,571.0,10,2,0
T4ANA0312,574.0,574.0,10,12,0
T4ANA0412,574.0,574.0,10,12,0
T4ANA0612,574.0,574.0,10,12,0
T4ANA1512,574.0,574.0,10,12,0
T4ANA1612,574.0,574.0,10,12,0
T4ANA1912,574.0,574.0,10,12,0
T4ANA0125,576.0,576.0,10,12,0
T4ANA0225,576.0,576.0,10,12,0
T4ANA0525,576.0,576.0,10,12,0
T4ANA1425,576.0,576.0,10,12,0
T4ANA1725,576.0,576.0,10,12,0
T4ANA1825,576.0,576.0,10,12,0
T4TOR0130,579.0,579.0,10,3,0
T4TOR0230,579.0,579.0,10,3,0
T4TOR0530,579.0,579.0,10,3,0
T4TOR1430,579.0,579.0,10,3,0
T4TOR1730,579.0,579.0,10,2,0
T4TOR1830,579.0,579.0,10,2,0
T4ANA0126,584.0,584.0,10,12,0
T4ANA0226,584.0,584.0,10,12,0
T4ANA0526,584.0,584.0,10,12,0
T4ANA1426,584.0,584.0,10,12,0
T4ANA1726,584.0,584.0,10,12,0
T4ANA1826,584.0,584.0,10,12,0
T4TOR0314,584.0,584.0,10,3,0
T4TOR0414,584.0,584.0,10,3,0
T4TOR0614,584.0,584.0,10,3,0
T4TOR1514,584.0,584.0,10,3,0
T4TOR1614,584.0,584.0,10,3,0
T4TOR1914,584.0,584.0,10,2,0
T4TOR0131,587.0,587.0,10,3,0
T4TOR0231,587.0,587.0,10,3,0
T4TOR0531,587.0,587.0,10,3,0
T4TOR1431,587.0,587.0,10,3,0
T4TOR1731,587.0,587.0,10,2,0
T4TOR1831,587.0,587.0,10,2,0
T4ANA0313,589.0,589.0,10,12,0
T4ANA0413,589.0,589.0,10,12,0
T4ANA0613,589.0,589.0,10,12,0
T4ANA1513,589.0,589.0,10,12,0
T4ANA1613,589.0,589.0,10,12,0
T4ANA1913,589.0,589.0,10,12,0
T4ANA0127,592.0,592.0,10,12,0
T4ANA0227,592.0,592.0,10,12,0
T4ANA0527,592.0,592.0,10,12,0
T4ANA1427,592.0,592.0,10,12,0
T4ANA1727,592.0,592.0,10,12,0
T4ANA1827,592.0,592.0,10,12,0
T4TOR0315,593.0,593.0,10,3,0
T4TOR0415,593.0,593.0,10,3,0
T4TOR0615,593.0,593.0,10,3,0
T4TOR1515,593.0,593.0,10,3,0
T4TOR1615,593.0,593.0,10,3,0
T4TOR1915,593.0,593.0,10,2,0
T4TOR0132,596.0,596.0,10,3,0
T4TOR0232,596.0,596.0,10,3,0
T4TOR0532,596.0,596.0,10,3,0
T4TOR1432,596.0,596.0,10,3,0
T4TOR1732,596.0,596.0,10,2,0
T4TOR1832,596.0,596.0,10,2,0
T4ANA0128,600.0,600.0,10,12,0
T4ANA0228,600.0,600.0,10,12,0
T4ANA0528,600.0,600.0,10,12,0
T4ANA1428,600.0,600.0,10,12,0
T4ANA1728,600.0,600.0,10,12,0
T4ANA1828,600.0,600.0,10,12,0
T4ANA0314,603.0,603.0,10,12,0
T4ANA0414,603.0,603.0,10,12,0
T4ANA0614,603.0,603.0,10,12,0
T4ANA1514,603.0,603.0,10,12,0
T4ANA1614,603.0,603.0,10,12,0
T4ANA1914,603.0,603.0,10,12,0
T4TOR0133,603.0,603.0,10,3,0
T4TOR0233,603.0,603.0,10,3,0
T4TOR0316,603.0,603.0,10,3,0
T4TOR0416,603.0,603.0,10,3,0
T4TOR0533,603.0,603.0,10,3,0
T4TOR0616,603.0,603.0,10,3,0
T4TOR1433,603.0,603.0,10,3,0
T4TOR1516,603.0,603.0,10,3,0
T4TOR1616,603.0,603.0,10,3,0
T4TOR1733,603.0,603.0,10,2,0
T4TOR1833,603.0,603.0,10,2,0
T4TOR1916,603.0,603.0,10,2,0
T4ANA0129,608.0,608.0,10,12,0
T4ANA0229,608.0,608.0,10,12,0
T4ANA0529,608.0,608.0,10,12,0
T4ANA1429,608.0,608.0,10,12,0
T4ANA1729,608.0,608.0,10,12,0
T4ANA1829,608.0,608.0,10,12,0
T4TOR0134,611.0,611.0,10,3,0
T4TOR0234,611.0,611.0,10,3,0
T4TOR0317,611.0,611.0,10,3,0
T4TOR0417,611.0,611.0,10,3,0
T4TOR0534,611.0,611.0,10,3,0
T4TOR0617,611.0,611.0,10,3,0
T4TOR1434,611.0,611.0,10,3,0
T4TOR1517,611.0,611.0,10,3,0
T4TOR1617,611.0,611.0,10,3,0
T4TOR1734,611.0,611.0,10,2,0
T4TOR1834,611.0,611.0,10,2,0
T4TOR1917,611.0,611.0,10,2,0
T4ANA0130,616.0,616.0,10,12,0
T4ANA0230,616.0,616.0,10,12,0
T4ANA0530,616.0,616.0,10,12,0
T4ANA1430,616.0,616.0,10,12,0
T4ANA1730,616.0,616.0,10,12,0
T4ANA1830,616.0,616.0,10,12,0
T4TOR0135,619.0,619.0,10,3,0
T4TOR0235,619.0,619.0,10,3,0
T4TOR0318,619.0,619.0,10,3,0
T4TOR0418,619.0,619.0,10,3,0
T4TOR0535,619.0,619.0,10,3,0
T4TOR0618,619.0,619.0,10,3,0
T4TOR1435,619.0,619.0,10,3,0
T4TOR1518,619.0,619.0,10,3,0
T4TOR1618,619.0,619.0,10,3,0
T4TOR1735,619.0,619.0,10,2,0
T4TOR1835,619.0,619.0,10,2,0
T4TOR1918,619.0,619.0,10,2,0
T4ANA0315,622.0,622.0,10,12,0
T4ANA0415,622.0,622.0,10,12,0
T4ANA0615,622.0,622.0,10,12,0
T4ANA1515,622.0,622.0,10,12,0
T4ANA1615,622.0,622.0,10,12,0
T4ANA1915,622.0,622.0,10,12,0
T4ANA0131,624.0,624.0,10,12,0
T4ANA0231,624.0,624.0,10,12,0
T4ANA0531,624.0,624.0,10,12,0
T4ANA1431,624.0,624.0,10,12,0
T4ANA1731,624.0,624.0,10,12,0
T4ANA1831,624.0,624.0,10,12,0
T4TOR0136,627.0,627.0,10,3,0
T4TOR0236,627.0,627.0,10,3,0
T4TOR0536,627.0,627.0,10,3,0
T4TOR1436,627.0,627.0,10,3,0
T4TOR1736,627.0,627.0,10,2,0
T4TOR1836,627.0,627.0,10,2,0
T4ANA0132,632.0,632.0,10,12,0
T4ANA0232,632.0,632.0,10,12,0
T4ANA0316,632.0,632.0,10,12,0
T4ANA0416,632.0,632.0,10,12,0
T4ANA0532,632.0,632.0,10,12,0
T4ANA0616,632.0,632.0,10,12,0
T4ANA1432,632.0,632.0,10,12,0
T4ANA1516,632.0,632.0,10,12,0
T4ANA1616,632.0,632.0,10,12,0
T4ANA1732,632.0,632.0,10,12,0
T4ANA1832,632.0,632.0,10,12,0
T4ANA1916,632.0,632.0,10,12,0
T4TOR0319,632.0,632.0,10,3,0
T4TOR0419,632.0,632.0,10,3,0
T4TOR0619,632.0,632.0,10,3,0
T4TOR1519,632.0,632.0,10,3,0
T4TOR1619,632.0,632.0,10,3,0
T4TOR1919,632.0,632.0,10,2,0
T4TOR0137,635.0,635.0,10,3,0
T4TOR0237,635.0,635.0,10,3,0
T4TOR0537,635.0,635.0,10,3,0
T4TOR1437,635.0,635.0,10,3,0
T4TOR1737,635.0,635.0,10,2,0
T4TOR1837,635.0,635.0,10,2,0
T4ANA0133,640.0,640.0,10,12,0
T4ANA0233,640.0,640.0,10,12,0
T4ANA0533,640.0,640.0,10,12,0
T4ANA1433,640.0,640.0,10,12,0
T4ANA1733,640.0,640.0,10,12,0
T4ANA1833,640.0,640.0,10,12,0
T4TOR0320,642.0,642.0,10,3,0
T4TOR0420,642.0,642.0,10,3,0
T4TOR0620,642.0,642.0,10,3,0
T4TOR1520,642.0,642.0,10,3,0
T4TOR1620,642.0,642.0,10,3,0
T4TOR1920,642.0,642.0,10,2,0
T4TOR0138,643.0,643.0,10,3,0
T4TOR0238,643.0,643.0,10,3,0
T4TOR0538,643.0,643.0,10,3,0
T4TOR1438,643.0,643.0,10,3,0
T4TOR1738,643.0,643.0,10,2,0
T4TOR1838,643.0,643.0,10,2,0
T4ANA0317,646.0,646.0,10,12,0
T4ANA0417,646.0,646.0,10,12,0
T4ANA0617,646.0,646.0,10,12,0
T4ANA1517,646.0,646.0,10,12,0
T4ANA1617,646.0,646.0,10,12,0
T4ANA1917,646.0,646.0,10,12,0
T4ANA0134,648.0,648.0,10,12,0
T4ANA0234,648.0,648.0,10,12,0
T4ANA0534,648.0,648.0,10,12,0
T4ANA1434,648.0,648.0,10,12,0
T4ANA1734,648.0,648.0,10,12,0
T4ANA1834,648.0,648.0,10,12,0
T4TOR0321,650.0,650.0,10,3,0
T4TOR0421,650.0,650.0,10,3,0
T4TOR0621,650.0,650.0,10,3,0
T4TOR1521,650.0,650.0,10,3,0
T4TOR1621,650.0,650.0,10,3,0
T4TOR1921,650.0,650.0,10,2,0
T4TOR0139,651.0,651.0,10,3,0
T4TOR0239,651.0,651.0,10,3,0
T4TOR0539,651.0,651.0,10,3,0
T4TOR1439,651.0,651.0,10,3,0
T4TOR1739,651.0,651.0,10,2,0
T4TOR1839,651.0,651.0,10,2,0
T4ANA0318,653.0,653.0,10,12,0
T4ANA0418,653.0,653.0,10,12,0
T4ANA0618,653.0,653.0,10,12,0
T4ANA1518,653.0,653.0,10,12,0
T4ANA1618,653.0,653.0,10,12,0
T4ANA1918,653.0,653.0,10,12,0
T4ANA0135,656.0,656.0,10,12,0
T4ANA0235,656.0,656.0,10,12,0
T4ANA0535,656.0,656.0,10,12,0
T4ANA1435,656.0,656.0,10,12,0
T4ANA1735,656.0,656.0,10,12,0
T4ANA1835,656.0,656.0,10,12,0
T4TOR0322,656.0,656.0,10,3,0
T4TOR0422,656.0,656.0,10,3,0
T4TOR0622,656.0,656.0,10,3,0
T4TOR1522,656.0,656.0,10,3,0
T4TOR1622,656.0,656.0,10,3,0
T4TOR1922,656.0,656.0,10,2,0
T4TOR0140,659.0,659.0,10,3,0
T4TOR0240,659.0,659.0,10,3,0
T4TOR0540,659.0,659.0,10,3,0
T4TOR1440,659.0,659.0,10,3,0
T4TOR1740,659.0,659.0,10,2,0
T4TOR1840,659.0,659.0,10,2,0
T4ANA0319,662.0,662.0,10,12,0
T4ANA0419,662.0,662.0,10,12,0
T4ANA0619,662.0,662.0,10,12,0
T4ANA1519,662.0,662.0,10,12,0
T4ANA1619,662.0,662.0,10,12,0
T4ANA1919,662.0,662.0,10,12,0
T4ANA0136,664.0,664.0,10,12,0
T4ANA0236,664.0,664.0,10,12,0
T4ANA0536,664.0,664.0,10,12,0
T4ANA1436,664.0,664.0,10,12,0
T4ANA1736,664.0,664.0,10,12,0
T4ANA1836,664.0,664.0,10,12,0
T4TOR0323,664.0,664.0,10,3,0
T4TOR0423,664.0,664.0,10,3,0
T4TOR0623,664.0,664.0,10,3,0
T4TOR1523,664.0,664.0,10,3,0
T4TOR1623,664.0,664.0,10,3,0
T4TOR1923,664.0,664.0,10,2,0
T4TOR0141,667.0,667.0,10,3,0
T4TOR0241,667.0,667.0,10,3,0
T4TOR0541,667.0,667.0,10,3,0
T4TOR1441,667.0,667.0,10,3,0
T4TOR1741,667.0,667.0,10,2,0
T4TOR1841,667.0,667.0,10,2,0
T4ANA0137,672.0,672.0,10,12,0
T4ANA0237,672.0,672.0,10,12,0
T4ANA0320,672.0,672.0,10,12,0
T4ANA0420,672.0,672.0,10,12,0
T4ANA0537,672.0,672.0,10,12,0
T4ANA0620,672.0,672.0,10,12,0
T4ANA1437,672.0,672.0,10,12,0
T4ANA1520,672.0,672.0,10,12,0
T4ANA1620,672.0,672.0,10,12,0
T4ANA1737,672.0,672.0,10,12,0
T4ANA1837,672.0,672.0,10,12,0
T4ANA1920,672.0,672.0,10,12,0
T4TOR0142,675.0,675.0,10,3,0
T4TOR0242,675.0,675.0,10,3,0
T4TOR0324,675.0,675.0,10,3,0
T4TOR0424,675.0,675.0,10,3,0
T4TOR0542,675.0,675.0,10,3,0
T4TOR0624,675.0,675.0,10,3,0
T4TOR1442,675.0,675.0,10,3,0
T4TOR1524,675.0,675.0,10,3,0
T4TOR1624,675.0,675.0,10,3,0
T4TOR1742,675.0,675.0,10,2,0
T4TOR1842,675.0,675.0,10,2,0
T4TOR1924,675.0,675.0,10,2,0
T4ANA0138,680.0,680.0,10,12,0
T4ANA0238,680.0,680.0,10,12,0
T4ANA0538,680.0,680.0,10,12,0
T4ANA1438,680.0,680.0,10,12,0
T4ANA1738,680.0,680.0,10,12,0
T4ANA1838,680.0,680.0,10,12,0
T4TOR0143,683.0,683.0,10,3,0
T4TOR0243,683.0,683.0,10,3,0
T4TOR0543,683.0,683.0,10,3,0
T4TOR1443,683.0,683.0,10,3,0
T4TOR1743,683.0,683.0,10,2,0
T4TOR1843,683.0,683.0,10,2,0
T4ANA0321,685.0,685.0,10,12,0
T4ANA0421,685.0,685.0,10,12,0
T4ANA0621,685.0,685.0,10,12,0
T4ANA1521,685.0,685.0,10,12,0
T4ANA1621,685.0,685.0,10,12,0
T4ANA1921,685.0,685.0,10,12,0
T4ANA0139,688.0,688.0,10,12,0
T4ANA0239,688.0,688.0,10,12,0
T4ANA0539,688.0,688.0,10,12,0
T4ANA1439,688.0,688.0,10,12,0
T4ANA1739,688.0,688.0,10,12,0
T4ANA1839,688.0,688.0,10,12,0
T4TOR0325,688.0,688.0,10,3,0
T4TOR0425,688.0,688.0,10,3,0
T4TOR0625,688.0,688.0,10,3,0
T4TOR1525,688.0,688.0,10,3,0
T4TOR1625,688.0,688.0,10,3,0
T4TOR1925,688.0,688.0,10,2,0
T4TOR0144,691.0,691.0,10,3,0
T4TOR0244,691.0,691.0,10,3,0
T4TOR0544,691.0,691.0,10,3,0
T4TOR1444,691.0,691.0,10,3,0
T4TOR1744,691.0,691.0,10,2,0
T4TOR1844,691.0,691.0,10,2,0
T4ANA0140,696.0,696.0,10,12,0
T4ANA0240,696.0,696.0,10,12,0
T4ANA0322,696.0,696.0,10,12,0
T4ANA0422,696.0,696.0,10,12,0
T4ANA0540,696.0,696.0,10,12,0
T4ANA0622,696.0,696.0,10,12,0
T4ANA1440,696.0,696.0,10,12,0
T4ANA1522,696.0,696.0,10,12,0
T4ANA1622,696.0,696.0,10,12,0
T4ANA1740,696.0,696.0,10,12,0
T4ANA1840,696.0,696.0,10,12,0
T4ANA1922,696.0,696.0,10,12,0
T4TOR0145,699.0,699.0,10,3,0
T4TOR0245,699.0,699.0,10,3,0
T4TOR0326,699.0,699.0,10,3,0
T4TOR0426,699.0,699.0,10,3,0
T4TOR0545,699.0,699.0,10,3,0
T4TOR0626,699.0,699.0,10,3,0
T4TOR1445,699.0,699.0,10,3,0
T4TOR1526,699.0,699.0,10,3,0
T4TOR1626,699.0,699.0,10,3,0
T4TOR1745,699.0,699.0,10,2,0
T4TOR1845,699.0,699.0,10,2,0
T4TOR1926,699.0,699.0,10,2,0
T4ANA0141,704.0,704.0,10,12,0
T4ANA0241,704.0,704.0,10,12,0
T4ANA0541,704.0,704.0,10,12,0
T4ANA1441,704.0,704.0,10,12,0
T4ANA1741,704.0,704.0,10,12,0
T4ANA1841,704.0,704.0,10,12,0
T4ANA0323,707.0,707.0,10,12,0
T4ANA0423,707.0,707.0,10,12,0
T4ANA0623,707.0,707.0,10,12,0
T4ANA1523,707.0,707.0,10,12,0
T4ANA1623,707.0,707.0,10,12,0
T4ANA1923,707.0,707.0,10,12,0
T4TOR0146,707.0,707.0,10,3,0
T4TOR0246,707.0,707.0,10,3,0
T4TOR0546,707.0,707.0,10,3,0
T4TOR1446,707.0,707.0,10,3,0
T4TOR1746,707.0,707.0,10,2,0
T4TOR1846,707.0,707.0,10,2,0
T4TOR0327,709.0,709.0,10,3,0
T4TOR0427,709.0,709.0,10,3,0
T4TOR0627,709.0,709.0,10,3,0
T4TOR1527,709.0,709.0,10,3,0
T4TOR1627,709.0,709.0,10,3,0
T4TOR1927,709.0,709.0,10,2,0
T4ANA0142,712.0,712.0,10,12,0
T4ANA0242,712.0,712.0,10,12,0
T4ANA0542,712.0,712.0,10,12,0
T4ANA1442,712.0,712.0,10,12,0
T4ANA1742,712.0,712.0,10,12,0
T4ANA1842,712.0,712.0,10,12,0
T4TOR0147,715.0,715.0,10,3,0
T4TOR0247,715.0,715.0,10,3,0
T4TOR0547,715.0,715.0,10,3,0
T4TOR1447,715.0,715.0,10,3,0
T4TOR1747,715.0,715.0,10,2,0
T4TOR1847,715.0,715.0,10,2,0
T4ANA0324,717.0,717.0,10,12,0
T4ANA0424,717.0,717.0,10,12,0
T4ANA0624,717.0,717.0,10,12,0
T4ANA1524,717.0,717.0,10,12,0
T4ANA1624,717.0,717.0,10,12,0
T4ANA1924,717.0,717.0,10,12,0
T4TOR0328,718.0,718.0,10,3,0
T4TOR0428,718.0,718.0,10,3,0
T4TOR0628,718.0,718.0,10,3,0
T4TOR1528,718.0,718.0,10,3,0
T4TOR1628,718.0,718.0,10,3,0
T4TOR1928,718.0,718.0,10,2,0
T4ANA0143,720.0,720.0,10,12,0
T4ANA0243,720.0,720.0,10,12,0
T4ANA0543,720.0,720.0,10,12,0
T4ANA1443,720.0,720.0,10,12,0
T4ANA1743,720.0,720.0,10,12,0
T4ANA1843,720.0,720.0,10,12,0
T4TOR0148,723.0,723.0,10,3,0
T4TOR0248,723.0,723.0,10,3,0
T4TOR0548,723.0,723.0,10,3,0
T4TOR1448,723.0,723.0,10,3,0
T4TOR1748,723.0,723.0,10,2,0
T4TOR1848,723.0,723.0,10,2,0
T4ANA0325,726.0,726.0,10,12,0
T4ANA0425,726.0,726.0,10,12,0
T4ANA0625,726.0,726.0,10,12,0
T4ANA1525,726.0,726.0,10,12,0
T4ANA1625,726.0,726.0,10,12,0
T4ANA1925,726.0,726.0,10,12,0
T4ANA0144,728.0,728.0,10,12,0
T4ANA0244,728.0,728.0,10,12,0
T4ANA0544,728.0,728.0,10,12,0
T4ANA1444,728.0,728.0,10,12,0
T4ANA1744,728.0,728.0,10,12,0
T4ANA1844,728.0,728.0,10,12,0
T4TOR0329,729.0,729.0,10,3,0
T4TOR0429,729.0,729.0,10,3,0
T4TOR0629,729.0,729.0,10,3,0
T4TOR1529,729.0,729.0,10,3,0
T4TOR1629,729.0,729.0,10,3,0
T4TOR1929,729.0,729.0,10,2,0
T4TOR0149,731.0,731.0,10,3,0
T4TOR0249,731.0,731.0,10,3,0
T4TOR0549,731.0,731.0,10,3,0
T4TOR1449,731.0,731.0,10,3,0
T4TOR1749,731.0,731.0,10,2,0
T4TOR1849,731.0,731.0,10,2,0
T4ANA0145,736.0,736.0,10,12,0
T4ANA0245,736.0,736.0,10,12,0
T4ANA0326,736.0,736.0,10,12,0
T4ANA0426,736.0,736.0,10,12,0
T4ANA0545,736.0,736.0,10,12,0
T4ANA0626,736.0,736.0,10,12,0
T4ANA1445,736.0,736.0,10,12,0
T4ANA1526,736.0,736.0,10,12,0
T4ANA1626,736.0,736.0,10,12,0
T4ANA1745,736.0,736.0,10,12,0
T4ANA1845,736.0,736.0,10,12,0
T4ANA1926,736.0,736.0,10,12,0
T4TOR0150,739.0,739.0,10,3,0
T4TOR0250,739.0,739.0,10,3,0
T4TOR0330,739.0,739.0,10,3,0
T4TOR0430,739.0,739.0,10,3,0
T4TOR0550,739.0,739.0,10,3,0
T4TOR0630,739.0,739.0,10,3,0
T4TOR1450,739.0,739.0,10,3,0
T4TOR1530,739.0,739.0,10,3,0
T4TOR1630,739.0,739.0,10,3,0
T4TOR1750,739.0,739.0,10,2,0
T4TOR1850,739.0,739.0,10,2,0
T4TOR1930,739.0,739.0,10,2,0
T4ANA0146,744.0,744.0,10,12,0
T4ANA0246,744.0,744.0,10,12,0
T4ANA0546,744.0,744.0,10,12,0
T4ANA1446,744.0,744.0,10,12,0
T4ANA1746,744.0,744.0,10,12,0
T4ANA1846,744.0,744.0,10,12,0
T4ANA0327,747.0,747.0,10,12,0
T4ANA0427,747.0,747.0,10,12,0
T4ANA0627,747.0,747.0,10,12,0
T4ANA1527,747.0,747.0,10,12,0
T4ANA1627,747.0,747.0,10,12,0
T4ANA1927,747.0,747.0,10,12,0
T4TOR0151,747.0,747.0,10,3,0
T4TOR0251,747.0,747.0,10,3,0
T4TOR0551,747.0,747.0,10,3,0
T4TOR1451,747.0,747.0,10,3,0
T4TOR1751,747.0,747.0,10,2,0
T4TOR1851,747.0,747.0,10,2,0
T4TOR0331,749.0,749.0,10,3,0
T4TOR0431,749.0,749.0,10,3,0
T4TOR0631,749.0,749.0,10,3,0
T4TOR1531,749.0,749.0,10,3,0
T4TOR1631,749.0,749.0,10,3,0
T4TOR1931,749.0,749.0,10,2,0
T4ANA0147,752.0,752.0,10,12,0
T4ANA0247,752.0,752.0,10,12,0
T4ANA0547,752.0,752.0,10,12,0
T4ANA1447,752.0,752.0,10,12,0
T4ANA1747,752.0,752.0,10,12,0
T4ANA1847,752.0,752.0,10,12,0
T4TOR0152,755.0,755.0,10,3,0
T4TOR0252,755.0,755.0,10,3,0
T4TOR0552,755.0,755.0,10,3,0
T4TOR1452,755.0,755.0,10,3,0
T4TOR1752,755.0,755.0,10,2,0
T4TOR1852,755.0,755.0,10,2,0
T4ANA0328,757.0,757.0,10,12,0
T4ANA0428,757.0,757.0,10,12,0
T4ANA0628,757.0,757.0,10,12,0
T4ANA1528,757.0,757.0,10,12,0
T4ANA1628,757.0,757.0,10,12,0
T4ANA1928,757.0,757.0,10,12,0
T4TOR0332,758.0,758.0,10,3,0
T4TOR0432,758.0,758.0,10,3,0
T4TOR0632,758.0,758.0,10,3,0
T4TOR1532,758.0,758.0,10,3,0
T4TOR1632,758.0,758.0,10,3,0
T4TOR1932,758.0,758.0,10,2,0
T4ANA0148,760.0,760.0,10,12,0
T4ANA0248,760.0,760.0,10,12,0
T4ANA0548,760.0,760.0,10,12,0
T4ANA1448,760.0,760.0,10,12,0
T4ANA1748,760.0,760.0,10,12,0
T4ANA1848,760.0,760.0,10,12,0
T4TOR0153,763.0,763.0,10,3,0
T4TOR0253,763.0,763.0,10,3,0
T4TOR0553,763.0,763.0,10,3,0
T4TOR1453,763.0,763.0,10,3,0
T4TOR1753,763.0,763.0,10,2,0
T4TOR1853,763.0,763.0,10,2,0
T4ANA0329,766.0,766.0,10,12,0
T4ANA0429,766.0,766.0,10,12,0
T4ANA0629,766.0,766.0,10,12,0
T4ANA1529,766.0,766.0,10,12,0
T4ANA1629,766.0,766.0,10,12,0
T4ANA1929,766.0,766.0,10,12,0
T4ANA0149,768.0,768.0,10,12,0
T4ANA0249,768.0,768.0,10,12,0
T4ANA0549,768.0,768.0,10,12,0
T4ANA1449,768.0,768.0,10,12,0
T4ANA1749,768.0,768.0,10,12,0
T4ANA1849,768.0,768.0,10,12,0
T4TOR0333,769.0,769.0,10,3,0
T4TOR0433,769.0,769.0,10,3,0
T4TOR0633,769.0,769.0,10,3,0
T4TOR1533,769.0,769.0,10,3,0
T4TOR1633,769.0,769.0,10,3,0
T4TOR1933,769.0,769.0,10,2,0
T4TOR0154,771.0,771.0,10,3,0
T4TOR0254,771.0,771.0,10,3,0
T4TOR0554,771.0,771.0,10,3,0
T4TOR1454,771.0,771.0,10,3,0
T4TOR1754,771.0,771.0,10,2,0
T4TOR1854,771.0,771.0,10,2,0
T4ANA0150,776.0,776.0,10,12,0
T4ANA0250,776.0,776.0,10,12,0
T4ANA0330,776.0,776.0,10,12,0
T4ANA0430,776.0,776.0,10,12,0
T4ANA0550,776.0,776.0,10,12,0
T4ANA0630,776.0,776.0,10,12,0
T4ANA1450,776.0,776.0,10,12,0
T4ANA1530,776.0,776.0,10,12,0
T4ANA1630,776.0,776.0,10,12,0
T4ANA1750,776.0,776.0,10,12,0
T4ANA1850,776.0,776.0,10,12,0
T4ANA1930,776.0,776.0,10,12,0
T4TOR0155,779.0,779.0,10,3,0
T4TOR0255,779.0,779.0,10,3,0
T4TOR0334,779.0,779.0,10,3,0
T4TOR0434,779.0,779.0,10,3,0
T4TOR0555,779.0,779.0,10,3,0
T4TOR0634,779.0,779.0,10,3,0
T4TOR1455,779.0,779.0,10,3,0
T4TOR1534,779.0,779.0,10,3,0
T4TOR1634,779.0,779.0,10,3,0
T4TOR1755,779.0,779.0,10,2,0
T4TOR1855,779.0,779.0,10,2,0
T4TOR1934,779.0,779.0,10,2,0
T4ANA0151,784.0,784.0,10,12,0
T4ANA0251,784.0,784.0,10,12,0
T4ANA0551,784.0,784.0,10,12,0
T4ANA1451,784.0,784.0,10,12,0
T4ANA1751,784.0,784.0,10,12,0
T4ANA1851,784.0,784.0,10,12,0
T4ANA0331,787.0,787.0,10,12,0
T4ANA0431,787.0,787.0,10,12,0
T4ANA0631,787.0,787.0,10,12,0
T4ANA1531,787.0,787.0,10,12,0
T4ANA1631,787.0,787.0,10,12,0
T4ANA1931,787.0,787.0,10,12,0
T4TOR0156,787.0,787.0,10,3,0
T4TOR0256,787.0,787.0,10,3,0
T4TOR0556,787.0,787.0,10,3,0
T4TOR1456,787.0,787.0,10,3,0
T4TOR1756,787.0,787.0,10,2,0
T4TOR1856,787.0,787.0,10,2,0
T4TOR0335,789.0,789.0,10,3,0
T4TOR0435,789.0,789.0,10,3,0
T4TOR0635,789.0,789.0,10,3,0
T4TOR1535,789.0,789.0,10,3,0
T4TOR1635,789.0,789.0,10,3,0
T4TOR1935,789.0,789.0,10,2,0
T4ANA0152,792.0,792.0,10,12,0
T4ANA0252,792.0,792.0,10,12,0
T4ANA0552,792.0,792.0,10,12,0
T4ANA1452,792.0,792.0,10,12,0
T4ANA1752,792.0,792.0,10,12,0
T4ANA1852,792.0,792.0,10,12,0
T4TOR0157,795.0,795.0,10,3,0
T4TOR0257,795.0,795.0,10,3,0
T4TOR0557,795.0,795.0,10,3,0
T4TOR1457,795.0,795.0,10,3,0
T4TOR1757,795.0,795.0,10,2,0
T4TOR1857,795.0,795.0,10,2,0
T4ANA0332,797.0,797.0,10,12,0
T4ANA0432,797.0,797.0,10,12,0
T4ANA0632,797.0,797.0,10,12,0
T4ANA1532,797.0,797.0,10,12,0
T4ANA1632,797.0,797.0,10,12,0
T4ANA1932,797.0,797.0,10,12,0
T4TOR0336,798.0,798.0,10,3,0
T4TOR0436,798.0,798.0,10,3,0
T4TOR0636,798.0,798.0,10,3,0
T4TOR1536,798.0,798.0,10,3,0
T4TOR1636,798.0,798.0,10,3,0
