route_id,service_id,trip_id,direction_id,shape_id,wheelchair_accessible
327.4,327.4.899,327.4.1.2.44,0,327.4.1.2,1
327.4,327.4.899,327.4.1.2.45,0,327.4.1.2,1
327.4,327.4.899,327.4.1.2.46,0,327.4.1.2,1
327.4,327.4.899,327.4.1.2.47,0,327.4.1.2,1
327.4,327.4.944,327.4.1.3.0,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.1,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.2,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.3,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.4,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.5,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.6,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.7,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.8,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.9,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.10,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.11,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.12,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.13,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.14,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.15,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.16,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.17,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.18,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.19,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.20,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.21,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.22,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.23,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.24,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.25,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.26,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.27,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.28,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.29,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.30,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.31,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.32,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.33,0,327.4.1.3,1
327.4,327.4.944,327.4.1.3.34,0,327.4.1.3,1
327.4,327.4.1034,327.4.1.4.0,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.1,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.2,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.3,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.4,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.5,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.6,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.7,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.8,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.9,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.10,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.11,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.12,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.13,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.14,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.15,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.16,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.17,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.18,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.19,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.20,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.21,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.22,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.23,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.24,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.25,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.26,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.27,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.28,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.29,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.30,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.31,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.32,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.33,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.34,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.35,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.36,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.37,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.38,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.39,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.40,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.41,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.42,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.43,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.44,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.45,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.46,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.47,0,327.4.1.4,1
327.4,327.4.1034,327.4.1.4.48,0,327.4.1.4,1
327.4,327.4.809,327.4.2.1.0,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.1,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.2,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.3,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.4,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.5,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.6,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.7,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.8,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.9,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.10,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.11,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.12,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.13,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.14,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.15,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.16,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.17,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.18,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.19,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.20,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.21,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.22,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.23,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.24,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.25,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.26,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.27,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.28,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.29,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.30,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.31,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.32,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.33,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.34,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.35,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.36,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.37,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.38,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.39,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.40,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.41,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.42,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.43,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.44,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.45,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.46,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.47,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.48,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.49,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.50,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.51,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.52,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.53,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.54,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.55,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.56,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.57,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.58,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.59,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.60,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.61,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.62,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.63,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.64,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.65,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.66,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.67,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.68,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.69,1,327.4.2.1,1
327.4,327.4.809,327.4.2.1.70,1,327.4.2.1,1
327.4,327.4.899,327.4.2.2.0,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.1,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.2,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.3,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.4,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.5,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.6,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.7,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.8,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.9,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.10,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.11,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.12,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.13,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.14,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.15,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.16,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.17,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.18,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.19,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.20,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.21,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.22,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.23,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.24,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.25,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.26,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.27,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.28,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.29,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.30,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.31,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.32,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.33,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.34,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.35,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.36,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.37,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.38,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.39,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.40,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.41,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.42,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.43,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.44,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.45,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.46,1,327.4.2.2,1
327.4,327.4.899,327.4.2.2.47,1,327.4.2.2,1
327.4,327.4.944,327.4.2.3.0,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.1,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.2,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.3,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.4,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.5,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.6,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.7,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.8,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.9,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.10,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.11,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.12,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.13,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.14,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.15,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.16,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.17,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.18,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.19,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.20,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.21,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.22,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.23,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.24,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.25,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.26,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.27,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.28,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.29,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.30,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.31,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.32,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.33,1,327.4.2.3,1
327.4,327.4.944,327.4.2.3.34,1,327.4.2.3,1
327.4,327.4.1034,327.4.2.4.0,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.1,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.2,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.3,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.4,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.5,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.6,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.7,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.8,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.9,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.10,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.11,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.12,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.13,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.14,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.15,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.16,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.17,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.18,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.19,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.20,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.21,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.22,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.23,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.24,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.25,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.26,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.27,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.28,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.29,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.30,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.31,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.32,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.33,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.34,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.35,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.36,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.37,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.38,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.39,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.40,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.41,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.42,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.43,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.44,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.45,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.46,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.47,1,327.4.2.4,1
327.4,327.4.1034,327.4.2.4.48,1,327.4.2.4,1
328.7,328.7.764,328.7.1.1.0,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.1,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.2,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.3,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.4,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.5,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.6,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.7,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.8,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.9,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.10,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.11,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.12,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.13,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.14,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.15,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.16,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.17,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.18,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.19,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.20,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.21,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.22,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.23,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.24,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.25,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.26,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.27,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.28,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.29,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.30,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.31,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.32,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.33,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.34,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.35,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.36,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.37,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.38,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.39,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.40,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.41,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.42,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.43,0,328.7.1.1,1
328.7,328.7.764,328.7.1.1.44,0,328.7.1.1,1
328.7,328.7.809,328.7.1.2.0,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.1,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.2,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.3,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.4,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.5,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.6,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.7,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.8,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.9,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.10,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.11,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.12,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.13,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.14,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.15,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.16,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.17,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.18,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.19,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.20,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.21,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.22,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.23,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.24,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.25,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.26,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.27,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.28,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.29,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.30,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.31,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.32,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.33,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.34,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.35,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.36,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.37,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.38,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.39,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.40,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.41,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.42,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.43,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.44,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.45,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.46,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.47,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.48,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.49,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.50,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.51,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.52,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.53,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.54,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.55,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.56,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.57,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.58,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.59,0,328.7.1.2,1
328.7,328.7.809,328.7.1.2.60,0,328.7.1.2,1
328.7,328.7.764,328.7.2.1.0,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.1,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.2,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.3,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.4,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.5,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.6,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.7,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.8,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.9,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.10,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.11,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.12,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.13,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.14,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.15,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.16,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.17,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.18,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.19,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.20,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.21,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.22,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.23,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.24,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.25,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.26,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.27,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.28,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.29,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.30,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.31,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.32,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.33,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.34,1,328.7.2.1,1
328.7,328.7.764,328.7.2.1.35,1,328.7.2.1,1
