route_id,service_id,trip_id,trip_headsign,direction_id,shape_id,wheelchair_accessible
2.220,2.353.3520,2.1083806.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083808.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083810.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083812.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083814.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083816.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083891.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083893.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083895.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083897.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083899.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083901.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083903.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083908.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083910.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083912.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083914.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083916.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083918.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083920.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083922.0,"Ernest Lluch",0,2.353.1,1
2.220,2.353.3520,2.1083819.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083821.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083823.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083824.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083826.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083829.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083831.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083833.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083836.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083838.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083840.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083842.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083844.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083846.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083848.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083850.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084029.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083962.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083964.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083966.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083968.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083970.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083975.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083977.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083980.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083982.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083984.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083986.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083988.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083990.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083992.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083996.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083780.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083782.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083785.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083787.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083789.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083791.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083793.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083795.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083797.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083799.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083803.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083805.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083807.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083809.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083811.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083813.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083815.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083890.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083892.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083894.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083898.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083900.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083902.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083904.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083907.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083909.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083911.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083913.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083915.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083917.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083919.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083921.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083926.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083928.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083930.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083932.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083934.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083936.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083938.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083940.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083945.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083947.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083950.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083952.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083953.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083955.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083957.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083959.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083778.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083998.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084000.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084002.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084004.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084006.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084008.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084010.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084012.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084013.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084017.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084019.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084021.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084023.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084025.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1084027.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083854.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083856.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083858.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083860.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083862.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083864.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083866.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083868.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083872.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083874.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083876.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083878.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083879.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083881.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083884.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083886.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083888.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083719.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083721.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083723.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083725.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083727.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083729.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083732.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083734.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083736.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083738.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083740.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083742.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083744.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083749.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083751.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083753.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083755.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083757.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083759.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083761.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083763.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083766.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083768.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083770.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083772.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083774.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083776.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083696.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083698.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083700.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083702.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083706.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083708.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083710.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083712.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083715.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3520,2.1083717.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100028.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100030.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100032.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100034.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100037.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100039.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100041.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100043.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100045.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100047.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100049.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100051.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100053.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100055.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100058.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100060.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100062.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100064.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100066.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100068.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100070.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100072.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100074.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099957.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099962.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099964.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099966.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099968.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099970.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099972.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099936.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099974.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099976.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099980.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099982.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099984.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099986.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099988.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099990.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099992.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099994.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099996.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099999.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100001.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100003.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100005.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100007.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100009.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100011.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100013.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100018.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100020.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100022.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100024.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1100026.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099886.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099888.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099890.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099892.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099894.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099896.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099898.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099902.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099904.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099906.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099908.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099910.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099912.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099914.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099916.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099918.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099920.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099924.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099926.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099928.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099930.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099932.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099934.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099938.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099940.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099945.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099947.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099949.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099951.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099953.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099955.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037849.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037851.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037745.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037747.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037749.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037751.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037753.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037755.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037759.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037761.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037763.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037765.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037767.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037769.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037771.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037773.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037775.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037777.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037779.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037781.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037783.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099861.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099863.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099865.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099867.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099869.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099873.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099875.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099877.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099879.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099882.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3568,2.1099884.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037703.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037705.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037707.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037709.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037711.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037713.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037715.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037720.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037722.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037724.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037726.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037728.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037730.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037732.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037734.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037739.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037741.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037743.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037822.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037824.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037826.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037828.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037830.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037833.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037835.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037837.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037839.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037841.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037843.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037845.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037847.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037667.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037669.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037785.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037790.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037792.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037796.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037798.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037800.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037802.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037804.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037806.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037808.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037810.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037812.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037816.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037818.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037820.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037671.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037673.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037676.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037678.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037680.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037682.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037684.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037686.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037688.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037690.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037692.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037694.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037696.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037698.0,"Pg. Marítim",1,2.353.2,1
2.220,2.353.3569,2.1037701.0,"Pg. Marítim",1,2.353.2,1
2.240,2.622.3781,2.1089076.0,"Via Favència",0,2.622.1,1
2.240,2.622.3781,2.1089078.0,"Via Favència",0,2.622.1,1
2.240,2.622.3781,2.1089080.0,"Via Favència",0,2.622.1,1
2.240,2.622.3781,2.1089082.0,"Via Favència",0,2.622.1,1
2.240,2.622.3781,2.1089084.0,"Via Favència",0,2.622.1,1
2.240,2.622.3781,2.1089087.0,"Via Favència",0,2.622.1,1
