service_id,date,exception_type
005000,20180214,1
001000,20180215,1
002000,20180215,1
004014,20180215,1
005000,20180215,1
001100,20180216,1
002100,20180216,1
004024,20180216,1
005100,20180216,1
001400,20180217,1
002400,20180217,1
004002,20180217,1
005400,20180217,1
001500,20180218,1
002500,20180218,1
004002,20180218,1
005500,20180218,1
001000,20180219,1
002000,20180219,1
004014,20180219,1
005000,20180219,1
001000,20180220,1
002000,20180220,1
004014,20180220,1
005000,20180220,1
001000,20180221,1
002000,20180221,1
004014,20180221,1
005000,20180221,1
001000,20180222,1
002000,20180222,1
004014,20180222,1
005000,20180222,1
001100,20180223,1
002100,20180223,1
004024,20180223,1
005100,20180223,1
001400,20180224,1
002400,20180224,1
004002,20180224,1
005400,20180224,1
001500,20180225,1
002500,20180225,1
004002,20180225,1
005500,20180225,1
001000,20180226,1
002000,20180226,1
004014,20180226,1
005000,20180226,1
001000,20180227,1
002000,20180227,1
004014,20180227,1
005000,20180227,1
001000,20180228,1
002000,20180228,1
004014,20180228,1
005000,20180228,1
001000,20180301,1
002000,20180301,1
004014,20180301,1
005000,20180301,1
001100,20180302,1
002100,20180302,1
004024,20180302,1
005100,20180302,1
001400,20180303,1
002400,20180303,1
004002,20180303,1
005400,20180303,1
001500,20180304,1
002500,20180304,1
004002,20180304,1
005500,20180304,1
001000,20180305,1
002000,20180305,1
004014,20180305,1
005000,20180305,1
001000,20180306,1
002000,20180306,1
004014,20180306,1
005000,20180306,1
001000,20180307,1
002000,20180307,1
004014,20180307,1
005000,20180307,1
001000,20180308,1
002000,20180308,1
004014,20180308,1
005000,20180308,1
001100,20180309,1
002100,20180309,1
004024,20180309,1
005100,20180309,1
001400,20180310,1
002400,20180310,1
004002,20180310,1
005400,20180310,1
001500,20180311,1
002500,20180311,1
004002,20180311,1
005500,20180311,1
001000,20180312,1
002000,20180312,1
004014,20180312,1
005000,20180312,1
001000,20180313,1
002000,20180313,1
004014,20180313,1
005000,20180313,1
001000,20180314,1
002000,20180314,1
004014,20180314,1
005000,20180314,1
001000,20180315,1
002000,20180315,1
004014,20180315,1
005000,20180315,1
001100,20180316,1
002100,20180316,1
004024,20180316,1
005100,20180316,1
001400,20180317,1
002400,20180317,1
004002,20180317,1
005400,20180317,1
001500,20180318,1
002500,20180318,1
004002,20180318,1
005500,20180318,1
001000,20180319,1
002000,20180319,1
004014,20180319,1
005000,20180319,1
001000,20180320,1
002000,20180320,1
004014,20180320,1
005000,20180320,1
001000,20180321,1
002000,20180321,1
004014,20180321,1
005000,20180321,1
001000,20180322,1
002000,20180322,1
004014,20180322,1
005000,20180322,1
001100,20180323,1
002100,20180323,1
004024,20180323,1
005100,20180323,1
001400,20180324,1
002400,20180324,1
004001,20180324,1
005400,20180324,1
001500,20180325,1
002500,20180325,1
004001,20180325,1
005500,20180325,1
001600,20180326,1
002000,20180326,1
004001,20180326,1
005600,20180326,1
001600,20180327,1
002000,20180327,1
004001,20180327,1
005600,20180327,1
001600,20180328,1
002000,20180328,1
004001,20180328,1
005600,20180328,1
001700,20180329,1
002100,20180329,1
004001,20180329,1
005700,20180329,1
001400,20180330,1
002400,20180330,1
004001,20180330,1
005400,20180330,1
001400,20180331,1
002400,20180331,1
004001,20180331,1
005400,20180331,1
001400,20180401,1
002400,20180401,1
004001,20180401,1
005400,20180401,1
